user_id,movie_id,rating
151,82,3
711,380,3
293,323,4
642,67,4
1,923,3
298,363,5
890,609,1
942,1221,4
682,219,2
749,167,2
339,737,3
232,900,5
690,611,3
222,676,4
894,877,3
246,32,4
405,788,1
379,516,4
52,191,5
378,216,4
234,368,3
722,928,3
806,231,3
327,696,4
506,203,4
898,318,4
119,924,4
457,559,4
234,25,3
545,633,3
755,340,1
838,93,3
141,984,4
299,72,3
539,919,3
806,1074,3
359,4,5
308,264,2
627,729,1
63,841,1
99,734,4
345,559,1
276,854,4
478,343,5
864,511,4
25,121,4
111,99,1
911,197,4
537,283,4
276,1091,3
707,285,5
622,730,4
313,153,3
244,324,4
378,684,3
249,114,5
471,682,3
496,138,4
748,39,5
716,23,4
628,327,2
472,250,5
523,168,4
684,870,3
294,872,4
588,475,2
90,798,3
554,50,4
747,1659,1
290,864,3
452,265,3
457,282,4
14,361,4
478,72,1
286,512,2
487,1035,4
19,227,4
548,340,1
5,593,4
627,175,1
246,164,3
807,491,5
104,1011,3
451,344,4
774,831,2
454,248,3
815,672,4
826,946,3
717,548,4
144,316,5
428,288,4
246,345,4
383,480,5
455,534,5
123,621,4
724,244,4
399,650,3
615,792,4
35,937,4
267,727,4
195,7,5
234,928,2
528,77,3
144,204,2
13,511,5
92,1211,3
452,211,2
145,752,4
280,552,3
100,340,3
429,684,4
455,629,3
894,290,2
290,382,4
202,899,4
428,329,3
699,20,4
748,802,4
327,1100,4
72,649,4
711,82,3
845,346,3
593,158,4
747,503,3
237,432,5
486,16,3
773,179,5
313,626,5
692,285,3
758,554,3
199,450,5
56,315,5
327,506,3
339,856,5
100,491,5
259,1135,5
429,840,3
934,72,3
85,476,3
222,237,4
871,907,3
892,763,2
815,252,2
568,429,3
450,157,3
59,137,5
62,1128,2
551,1035,2
293,559,2
738,168,3
16,8,5
393,429,3
603,1240,5
881,81,3
524,127,5
109,423,4
606,1065,5
553,609,4
640,150,4
70,150,3
354,197,2
798,1270,3
423,536,4
393,410,4
425,333,3
643,203,4
197,849,3
936,1199,4
930,143,2
870,699,3
903,1067,2
262,46,5
347,127,5
111,242,4
291,1478,2
606,848,4
303,294,4
551,223,4
432,757,3
886,587,2
487,62,3
930,45,4
795,425,3
866,674,5
65,608,5
320,358,4
151,33,5
306,321,3
495,168,5
287,926,4
551,168,5
881,728,3
318,221,5
181,64,4
62,55,5
405,621,1
226,790,3
835,505,3
868,186,2
463,884,5
202,437,5
110,633,3
62,708,3
1,549,5
128,83,5
70,398,2
387,528,4
400,294,3
286,818,2
751,679,5
898,507,5
284,834,4
871,388,2
773,386,3
222,213,3
210,850,5
230,609,3
450,282,5
154,588,4
690,851,4
374,825,3
119,1101,5
450,218,4
144,172,4
339,1153,4
496,897,5
719,127,3
109,742,1
102,546,3
486,659,4
540,600,3
152,780,5
323,556,2
2,660,2
776,218,4
92,1049,1
495,402,3
275,338,5
118,618,3
293,3,2
293,653,5
552,50,4
650,55,4
194,698,4
455,660,4
823,172,5
533,1016,3
806,127,5
275,472,3
936,1129,5
455,245,3
750,423,5
479,258,5
568,459,3
199,648,4
542,501,4
327,197,4
393,774,4
761,1152,2
355,801,3
313,228,5
305,697,5
870,746,3
109,755,5
592,881,1
585,1524,3
545,182,3
43,922,3
269,1397,4
23,404,4
202,215,4
92,926,3
771,934,3
486,167,4
449,1009,4
209,805,4
254,1443,4
307,910,2
788,657,4
532,576,5
566,474,5
473,168,2
457,252,4
577,795,3
747,48,5
487,97,5
711,622,4
280,717,4
437,582,5
287,100,5
279,109,5
21,5,2
864,223,5
286,851,4
275,882,5
870,77,3
416,819,3
21,327,3
655,1631,4
625,804,3
885,1030,1
838,45,4
506,54,4
673,303,4
463,285,4
651,272,4
22,658,4
268,928,1
204,532,5
297,282,3
459,100,1
301,562,3
113,323,4
621,72,2
303,260,3
468,612,4
417,151,3
393,660,2
293,387,4
687,895,4
132,447,4
624,150,4
257,644,5
286,273,3
676,1654,1
70,501,4
320,68,5
823,762,4
823,634,3
178,1012,4
506,880,1
279,1444,3
846,837,5
866,591,3
295,27,3
716,320,1
766,133,3
588,25,4
751,118,2
473,308,3
52,71,4
593,278,3
655,324,3
889,237,4
110,648,3
763,117,5
294,644,4
450,821,2
393,1047,3
480,340,5
144,394,5
276,1218,4
731,15,4
916,219,3
347,1012,4
90,844,3
524,932,5
1,751,3
209,334,3
339,100,5
299,851,4
671,686,3
50,596,5
303,491,4
284,590,2
271,507,5
484,233,5
896,68,3
286,133,4
313,593,4
592,100,5
223,781,4
7,619,3
184,897,4
312,676,3
889,615,3
417,60,4
299,954,3
744,349,2
313,190,5
79,294,4
532,795,2
1,709,4
109,560,3
127,188,4
405,503,3
151,292,5
505,358,3
244,1041,4
719,357,4
506,678,3
222,939,5
116,50,3
456,851,2
210,692,4
405,728,4
286,83,5
684,705,3
234,95,2
488,612,4
864,157,4
794,109,4
343,548,4
851,1143,5
748,602,3
86,855,2
13,21,3
180,932,4
871,352,3
258,626,4
125,216,3
128,715,4
707,923,5
606,281,4
562,483,4
455,529,3
56,55,4
500,775,1
329,390,3
181,393,4
389,836,4
347,176,4
825,534,4
125,136,5
497,562,2
725,245,4
844,72,4
492,192,3
345,238,5
338,168,3
286,392,2
500,56,5
1,733,2
437,602,3
907,1028,5
206,588,4
305,707,5
846,1473,5
213,157,4
350,483,5
267,143,4
675,1101,4
379,649,4
478,427,4
458,531,5
532,1312,4
606,178,5
385,343,3
184,313,4
132,42,5
698,525,1
234,638,4
458,427,4
181,425,4
22,227,4
664,664,4
898,358,4
86,716,5
100,263,5
299,588,4
16,69,5
393,1446,5
705,237,3
672,366,5
540,596,4
510,687,2
911,548,3
883,185,5
21,323,2
184,631,4
256,188,5
697,276,5
435,562,5
134,645,5
288,812,4
95,230,5
471,225,5
10,525,5
661,166,5
301,174,5
70,546,2
310,910,3
25,903,4
653,127,5
854,811,3
889,172,4
748,811,3
533,713,2
57,1016,4
435,883,4
554,274,3
750,229,2
228,292,5
96,669,2
496,77,2
653,1012,4
892,162,4
27,1017,4
493,550,4
690,413,4
202,481,1
7,586,3
181,797,5
680,587,1
940,171,2
896,141,3
95,44,4
199,406,5
181,313,4
271,304,4
744,482,3
276,265,4
130,392,4
344,122,1
592,326,4
378,20,3
325,82,3
654,704,5
320,692,4
98,321,3
222,264,5
378,410,3
660,652,4
455,457,4
882,713,3
782,1383,3
625,197,5
6,924,4
99,433,4
882,294,4
789,742,3
618,71,4
201,222,3
597,378,3
286,800,5
13,97,4
586,241,4
26,126,4
296,248,5
606,1011,3
239,92,4
735,508,4
7,468,3
405,935,4
291,407,4
344,466,5
577,71,5
472,459,5
378,553,3
450,611,5
271,350,3
881,748,3
532,619,5
204,452,3
435,294,4
86,682,2
506,325,5
537,313,4
758,31,3
268,1046,3
724,805,2
738,751,3
485,301,2
532,690,4
325,1118,3
235,515,4
506,229,4
500,1226,4
551,328,5
794,257,4
243,511,5
568,455,4
162,50,5
796,1228,4
13,290,4
673,716,4
803,886,2
23,693,4
823,231,3
269,170,2
123,450,2
452,501,3
13,357,3
655,632,3
310,119,5
161,505,3
380,69,4
815,904,4
487,1244,2
181,1057,2
59,476,2
307,294,3
176,20,2
2,774,1
562,323,2
201,727,4
860,26,3
758,895,4
477,1041,5
523,749,4
854,483,4
354,450,4
262,121,3
488,742,4
495,148,4
889,980,4
416,1136,4
347,421,2
880,4,4
846,674,4
7,421,3
144,651,4
43,275,4
6,297,3
87,67,4
804,824,3
588,660,4
294,424,5
201,568,3
892,380,4
45,952,4
311,315,5
131,661,3
576,826,4
524,64,2
92,1215,2
116,124,3
738,747,4
903,284,4
301,66,4
537,259,1
647,1047,4
226,158,3
682,687,2
125,411,3
496,836,4
387,136,3
886,216,5
731,618,2
630,742,5
533,208,4
628,845,5
823,190,2
627,808,2
63,330,3
130,682,4
87,719,2
724,664,3
95,70,4
1,86,5
151,913,4
393,50,5
913,423,3
661,709,4
308,755,3
385,93,3
369,988,3
405,749,2
222,769,2
454,493,2
810,826,3
128,531,4
485,230,5
290,99,4
129,73,4
256,808,4
345,462,5
435,41,3
735,167,4
747,989,3
494,850,3
210,97,5
537,1129,1
276,829,4
542,282,3
663,281,3
308,802,3
354,98,3
606,260,3
724,89,4
18,411,3
840,135,5
562,788,3
209,664,4
428,5,5
487,956,4
593,470,2
318,653,4
838,8,4
537,1068,3
145,1033,1
496,660,3
869,310,4
318,540,4
210,484,4
279,1032,3
18,404,4
11,462,5
484,122,2
200,577,3
520,211,4
346,1210,3
474,8,5
334,124,5
334,1014,2
363,391,2
622,418,3
316,377,4
405,423,5
592,313,5
870,447,4
89,178,4
551,402,4
59,387,3
226,495,4
322,48,4
268,359,4
655,214,3
304,357,5
186,218,3
15,696,2
29,661,5
638,153,3
87,80,4
297,223,5
450,1303,4
795,153,3
249,100,5
386,1016,4
798,805,4
478,23,2
524,705,3
933,117,2
843,616,3
537,506,3
629,187,5
95,542,2
268,25,3
301,499,4
642,420,4
363,1267,2
639,88,3
237,534,4
624,1114,4
222,15,3
315,134,3
848,608,4
416,676,5
639,210,3
766,382,3
826,1219,4
756,759,4
499,117,3
640,382,4
151,403,4
506,140,3
577,766,3
183,203,3
538,117,3
286,1504,4
514,190,5
862,647,5
468,297,4
56,225,2
471,551,5
268,717,5
111,887,3
847,66,3
504,629,4
325,587,5
95,455,4
624,1059,1
456,578,2
354,508,3
848,430,5
89,215,4
196,774,3
57,678,3
405,468,3
478,350,1
763,434,5
504,755,4
497,665,2
290,826,2
346,395,1
612,483,3
256,1051,4
70,176,4
305,484,3
592,191,5
276,325,3
327,1141,3
22,244,4
181,1287,1
151,457,5
202,172,3
206,310,5
7,722,4
290,660,4
1,111,5
813,988,3
698,1063,2
658,603,4
486,1143,3
94,186,4
457,385,4
592,1012,5
21,930,1
455,647,4
326,399,4
655,232,4
161,135,2
684,188,3
639,865,1
385,529,4
886,414,4
916,164,4
847,142,3
292,564,4
506,182,5
874,20,3
474,448,5
393,136,5
195,758,5
665,188,4
537,299,2
89,757,4
174,42,5
664,149,3
210,222,4
334,391,5
743,472,4
519,1293,5
765,127,5
100,691,4
349,20,5
756,554,3
574,269,5
85,427,3
537,735,3
394,265,4
639,174,4
22,224,5
50,433,5
474,862,5
315,926,4
591,1099,5
387,856,5
19,701,5
256,739,5
796,54,4
90,79,4
298,530,5
200,455,5
121,190,3
863,258,5
450,10,4
194,398,5
58,1106,4
475,292,5
655,1406,3
92,183,4
1,697,5
428,343,2
524,837,2
620,288,4
907,8,3
311,504,4
10,530,4
385,940,3
269,710,1
643,659,5
44,227,4
435,722,3
405,1074,3
796,934,3
298,742,3
559,42,2
608,190,4
847,448,4
207,642,3
712,776,4
58,854,3
420,493,3
868,1240,5
539,340,2
804,1170,3
237,84,4
878,165,4
11,190,3
651,521,3
156,361,4
25,452,2
337,631,4
14,345,4
625,498,4
661,165,5
882,225,5
485,312,4
210,1028,3
653,381,2
194,383,1
290,922,4
574,312,4
487,260,2
200,411,3
880,78,5
389,257,3
796,1049,4
293,96,3
270,846,3
82,778,3
311,570,4
90,69,1
117,289,4
6,182,4
304,423,4
350,589,5
253,82,3
308,219,3
222,385,4
151,1047,2
286,137,4
408,771,5
220,434,5
144,700,4
930,137,2
222,248,4
314,1053,5
301,161,3
758,1019,4
198,942,4
44,175,4
568,423,4
129,919,5
533,120,1
889,97,3
902,1016,2
798,940,1
836,289,1
727,1244,3
288,626,3
205,807,3
174,419,5
56,924,3
206,715,4
450,1039,5
455,118,4
56,338,3
890,183,3
259,824,4
374,665,4
21,675,5
201,82,4
535,499,4
892,511,5
442,176,5
308,97,1
605,69,5
642,1028,4
399,328,4
881,69,3
308,91,4
361,4,5
202,716,4
458,603,4
523,542,4
174,280,5
393,1228,3
576,259,2
87,896,4
428,916,4
201,422,4
90,1045,2
733,151,4
664,77,3
497,584,4
426,494,3
854,709,4
450,632,5
84,536,4
56,854,5
385,1286,3
806,952,2
666,1045,4
476,300,5
83,178,4
130,295,3
380,185,4
18,317,5
553,423,3
109,191,4
275,117,3
655,727,2
126,103,5
349,616,4
201,509,3
436,776,4
643,432,5
874,372,4
343,715,5
897,73,3
694,187,5
284,708,5
627,289,2
543,96,4
846,723,2
709,959,4
698,135,3
15,622,4
331,175,4
56,339,5
407,525,4
405,334,3
354,516,5
521,777,5
486,308,4
184,182,4
346,808,5
265,676,2
387,769,1
295,1401,5
514,45,4
406,608,4
408,216,3
224,147,3
14,26,3
12,566,4
932,1454,4
254,343,2
880,734,3
94,591,3
435,710,4
475,525,3
326,501,3
703,127,5
62,1130,4
199,539,1
655,1490,2
234,899,4
222,228,5
271,916,3
846,739,4
712,232,3
196,508,3
276,148,3
131,91,2
475,99,5
92,175,4
486,932,5
660,826,3
174,796,5
210,374,4
275,458,5
394,50,5
429,484,5
537,149,3
11,788,2
48,136,4
407,756,2
293,849,2
754,415,4
803,338,2
497,177,4
551,719,1
437,170,5
332,1315,2
897,840,3
269,64,4
244,833,3
425,550,4
223,185,4
437,642,1
440,429,1
268,637,2
634,381,3
497,747,5
374,504,4
399,807,4
210,130,5
885,300,4
256,939,5
455,42,2
129,327,4
484,265,5
454,172,2
307,446,3
642,339,5
500,172,2
449,119,5
417,200,4
641,336,3
63,506,4
65,135,4
504,804,3
230,418,5
276,569,4
308,152,5
18,463,4
334,28,3
211,573,5
848,118,2
226,727,3
697,979,5
632,176,3
871,453,1
535,638,4
499,608,4
405,1421,1
288,464,4
22,87,4
275,553,5
416,417,3
280,690,2
114,157,2
123,403,3
405,1478,1
478,15,5
796,467,3
363,1016,4
933,216,3
178,744,3
640,580,5
506,1407,2
416,1337,1
23,423,3
652,300,4
712,388,3
843,603,2
471,569,3
748,104,2
749,229,3
648,172,5
650,565,3
373,58,4
174,334,4
420,508,3
681,990,4
521,550,3
406,517,2
83,437,4
735,429,4
845,865,1
429,603,5
321,211,4
202,308,4
457,97,5
222,435,3
264,203,2
127,482,4
126,905,2
275,89,5
273,425,4
13,166,5
216,854,3
247,259,3
675,366,4
318,143,5
825,105,3
487,312,5
293,193,3
275,227,3
453,80,2
389,393,2
354,605,3
934,837,2
269,828,4
804,172,4
880,367,4
42,729,3
327,191,4
378,620,3
453,456,3
487,772,3
595,637,3
405,959,1
330,596,5
735,711,5
18,952,2
493,369,2
719,126,2
878,51,4
56,576,3
864,969,4
497,465,3
741,692,1
13,32,4
621,401,1
308,598,4
716,480,5
355,816,2
597,326,1
181,87,5
290,97,3
290,847,4
98,447,4
81,274,3
373,649,4
774,1274,1
463,286,4
839,1048,1
293,330,3
894,221,4
270,699,4
26,121,3
113,976,5
541,527,3
371,429,2
715,53,1
44,24,3
293,273,4
782,1096,2
432,1049,2
392,333,4
651,738,4
300,362,5
552,926,2
237,919,4
567,340,3
56,172,5
279,270,5
345,365,2
276,229,3
208,358,2
130,527,5
21,563,2
524,1107,4
406,26,3
653,76,3
70,183,4
162,573,4
380,172,3
485,843,2
291,288,5
347,252,2
358,801,4
666,137,4
1,748,4
210,561,3
835,143,5
336,33,3
1,47,4
151,24,5
87,401,2
592,971,4
276,844,4
56,700,3
399,554,3
12,896,3
60,508,4
313,448,3
216,274,3
894,278,4
144,533,4
521,183,3
343,382,3
432,288,5
275,119,5
298,28,4
521,232,3
151,372,5
210,481,4
815,28,4
585,1449,5
608,483,4
186,746,4
95,447,2
65,788,4
455,865,4
875,511,5
64,216,5
200,488,2
90,823,4
883,462,5
318,76,3
660,739,2
429,596,3
344,955,4
828,902,4
417,562,4
747,390,4
9,85,4
758,319,4
542,621,2
931,294,3
655,918,2
628,854,2
468,224,4
840,165,5
235,768,2
339,347,4
127,549,5
95,683,4
854,1014,3
19,857,4
301,1135,3
506,198,2
379,197,5
64,395,5
533,684,4
500,402,3
682,127,5
707,437,3
334,237,4
620,140,4
44,238,4
290,265,4
111,789,3
59,81,4
535,608,4
195,213,4
532,636,5
204,503,3
97,482,5
13,767,1
86,321,4
303,685,1
240,642,3
18,967,3
313,490,4
102,684,2
405,402,3
128,158,2
685,564,3
145,1090,2
152,294,4
1,138,1
293,480,5
252,300,4
316,515,4
202,694,4
25,251,4
268,69,5
204,313,4
70,418,3
568,70,3
716,490,4
321,191,3
374,216,5
889,427,4
655,846,3
521,1240,3
450,197,5
225,143,2
139,393,4
655,212,3
405,1444,2
579,709,5
172,124,4
95,177,3
145,410,4
475,315,4
846,1101,3
96,698,4
378,433,4
899,640,1
727,635,2
303,710,4
426,493,4
159,831,2
294,447,4
322,263,3
854,127,4
271,758,4
111,630,5
894,591,4
566,11,3
664,427,4
178,117,4
373,943,3
9,916,5
892,636,4
202,158,5
417,807,3
173,932,3
181,758,1
5,577,4
228,868,5
95,919,4
195,258,4
304,427,4
455,1171,3
18,519,4
594,245,3
275,593,3
585,1193,5
60,661,4
451,254,2
334,143,2
361,203,5
230,896,4
758,257,5
240,230,1
50,723,4
244,1098,5
378,302,5
249,469,4
182,217,2
121,572,2
207,96,3
109,810,3
747,693,5
695,882,4
288,544,5
276,65,4
416,1221,5
314,819,4
461,258,4
499,605,1
774,692,1
95,357,4
545,546,3
704,657,4
803,260,3
331,666,4
451,457,2
237,717,5
896,810,1
313,441,3
325,430,5
95,850,5
293,327,3
79,756,4
286,544,4
59,529,4
655,1256,3
648,47,2
12,825,5
936,282,2
651,618,5
416,210,5
28,28,4
291,623,3
912,357,5
537,751,4
342,1073,1
38,356,2
291,1220,5
95,465,3
204,579,3
202,264,5
815,158,2
13,909,5
394,380,4
698,28,2
416,174,5
703,993,4
201,1010,3
299,621,1
887,164,4
450,536,2
337,1133,4
243,215,3
127,701,4
258,74,4
272,610,4
370,631,4
655,1008,3
299,83,5
532,312,2
815,637,2
279,7,5
7,342,4
677,1011,3
436,1058,4
792,831,2
288,37,4
246,467,5
771,274,4
87,702,3
174,454,4
524,419,1
58,178,5
95,99,4
205,715,5
202,848,5
38,389,5
325,187,3
474,42,4
705,397,5
380,28,4
535,1093,4
514,229,3
94,274,4
9,567,4
240,495,4
763,392,4
129,535,5
757,939,4
894,462,4
711,549,4
393,367,3
632,288,4
197,1222,3
22,577,5
125,786,4
130,572,3
389,1074,2
454,1107,4
452,88,2
399,197,2
322,732,3
79,582,5
246,269,5
251,1012,4
174,399,3
864,349,4
181,1356,1
893,1245,2
727,100,2
254,29,2
270,794,4
844,160,3
460,537,2
235,779,4
202,56,4
85,889,3
409,1524,4
653,153,2
648,862,1
9,447,2
286,738,5
597,525,3
279,1481,4
484,97,3
449,1005,5
798,395,3
200,33,4
933,840,3
378,755,3
871,198,1
119,24,4
9,68,4
373,163,4
416,934,2
919,76,3
697,119,5
308,171,4
180,259,5
271,472,5
416,1483,4
737,160,4
234,456,3
853,358,1
551,216,5
621,147,3
504,543,4
316,273,4
399,1244,3
484,474,5
521,168,4
254,557,4
84,282,4
460,75,5
483,80,5
682,384,2
472,73,4
9,456,3
577,118,3
698,526,2
209,615,5
145,172,5
279,73,4
721,991,3
182,423,5
919,1173,3
358,1524,5
712,755,4
60,601,4
50,700,5
1,54,4
881,218,4
235,49,2
654,833,5
654,169,5
577,62,3
173,319,4
338,281,2
437,674,3
747,216,4
815,595,3
551,586,2
896,709,3
230,280,4
537,901,1
815,419,3
707,747,3
244,1119,5
1,251,4
114,248,5
750,879,4
405,1469,1
655,1311,3
660,664,3
327,781,4
18,716,5
711,1014,4
276,396,4
62,739,2
58,121,2
828,106,2
151,940,3
15,761,5
254,132,4
174,930,3
380,744,3
469,645,5
561,488,4
407,746,4
201,92,3
12,106,4
194,272,5
64,253,5
568,495,1
661,443,4
194,342,3
450,1135,4
131,214,3
887,225,4
714,252,3
520,893,2
90,385,4
294,430,2
740,891,5
106,28,4
933,834,1
881,304,3
86,452,4
379,8,5
301,183,3
542,132,3
747,172,5
326,555,4
9,815,4
731,158,2
15,237,3
109,367,3
886,364,3
883,347,4
896,637,2
221,258,1
210,49,3
56,215,5
389,663,4
18,512,5
202,269,4
864,167,4
196,185,4
234,1449,4
323,273,4
822,1091,1
381,1407,3
22,99,5
193,827,2
594,100,4
710,282,2
833,1149,4
276,876,3
864,419,4
268,172,5
786,849,2
332,1150,3
329,512,4
1,465,4
11,423,5
791,294,3
249,50,4
87,151,4
1,179,3
846,133,4
869,118,1
56,601,3
25,534,5
484,96,5
485,850,5
11,382,3
433,1005,5
786,197,3
90,543,3
870,248,4
5,211,4
115,4,4
449,600,4
283,625,3
43,1054,3
870,177,4
120,252,3
202,200,5
70,23,2
311,838,4
345,150,5
12,291,5
551,356,4
389,429,4
270,232,3
269,846,5
435,430,5
640,1228,4
455,317,3
204,659,4
56,103,5
937,356,2
11,659,5
848,423,4
2,373,4
527,96,4
295,782,2
777,288,4
313,167,3
937,303,4
174,374,5
487,423,4
823,349,4
711,132,5
435,930,3
280,663,3
256,1289,4
63,283,4
276,147,4
741,54,5
406,769,1
399,172,3
271,883,2
684,664,4
13,355,3
588,1039,4
262,509,3
409,172,5
463,392,3
59,612,3
733,742,3
475,62,4
559,795,2
892,132,5
463,596,3
23,468,4
109,465,3
11,729,4
496,97,2
202,889,3
618,1066,3
13,891,1
908,192,2
601,143,3
85,1172,4
767,163,4
327,529,3
208,394,5
660,569,2
495,135,3
323,292,4
898,784,4
300,261,3
313,717,5
338,427,4
326,530,5
59,10,4
484,168,4
149,302,4
348,412,2
378,1058,3
484,535,5
673,753,1
889,137,4
123,514,5
758,774,1
551,176,4
79,780,4
434,263,4
305,186,4
682,49,3
378,68,2
880,902,4
190,281,3
568,604,4
269,56,5
916,1079,2
13,417,2
405,958,1
216,615,4
237,225,5
109,72,5
393,403,3
224,178,4
934,792,3
99,105,2
173,268,4
257,247,4
267,679,4
406,121,5
815,274,3
471,396,4
743,521,1
943,217,3
492,923,5
533,203,4
586,51,4
870,170,5
833,381,4
275,373,5
357,910,4
527,554,4
286,130,5
417,167,3
138,614,4
15,447,1
181,290,2
194,840,3
653,42,2
798,1239,4
95,58,3
42,418,5
712,560,3
463,883,3
40,242,4
497,722,3
132,618,4
748,403,5
405,1109,1
171,1022,3
268,101,2
363,50,5
173,385,4
43,378,3
123,704,3
753,653,4
269,357,5
308,587,3
204,401,5
303,289,2
908,341,3
95,280,5
408,822,5
194,465,3
825,1016,3
429,443,4
782,255,4
113,286,4
796,176,5
566,727,4
64,543,4
92,93,4
484,419,4
147,649,4
111,525,4
893,260,2
360,25,4
286,940,3
291,1109,4
429,833,3
692,211,4
56,65,3
712,734,4
727,552,2
593,183,4
462,381,4
650,637,3
56,121,5
533,756,4
486,146,2
13,812,2
655,76,3
485,429,3
393,453,3
682,834,3
671,511,3
111,345,4
183,8,5
111,936,4
455,265,4
301,645,2
354,520,3
313,843,3
14,569,4
698,1020,2
924,1149,3
298,527,5
919,183,3
622,391,2
112,289,5
434,975,5
411,159,3
269,52,4
416,783,3
409,709,4
378,51,3
740,121,3
498,237,4
295,941,4
500,462,4
504,1210,3
279,926,4
897,79,5
237,590,3
14,199,4
535,930,4
666,182,4
659,176,4
606,585,4
144,855,4
704,197,5
269,642,3
684,474,4
85,515,5
934,961,4
476,710,5
379,163,4
207,292,5
346,752,4
298,567,4
669,802,1
592,184,5
151,100,3
158,1067,4
916,163,3
339,402,3
912,427,5
244,232,4
628,445,1
485,295,4
193,292,4
880,489,2
18,214,4
83,593,5
40,174,4
896,157,4
690,1210,3
524,1421,5
393,504,3
209,898,3
654,370,2
532,99,5
405,1207,1
504,932,4
493,754,3
524,58,4
624,94,2
48,423,4
275,649,2
389,608,3
87,229,4
682,1089,2
863,683,1
44,603,4
227,1007,4
385,746,5
747,493,5
506,1014,3
95,536,5
639,1465,2
353,260,1
551,310,4
173,295,5
819,248,5
197,431,3
405,78,2
405,593,1
898,410,3
109,588,4
721,56,3
23,155,3
192,556,5
943,756,2
773,185,4
658,757,2
210,264,5
286,764,4
495,404,4
889,155,3
479,136,4
254,504,3
130,294,5
476,342,4
13,300,1
234,450,3
922,367,3
848,511,4
298,793,4
56,421,4
184,521,4
56,804,3
307,260,3
7,55,3
130,219,5
338,3,2
129,302,4
322,926,2
83,187,5
286,396,4
871,989,3
707,648,4
433,780,1
272,288,5
201,96,4
576,715,2
178,1047,2
262,147,3
408,579,3
336,4,4
234,31,4
850,490,5
184,67,3
508,602,3
651,457,5
286,449,4
648,431,5
416,133,2
1,839,4
388,333,5
125,236,1
42,229,4
665,186,4
413,333,2
152,795,4
94,431,4
268,636,3
167,1200,4
435,749,4
749,685,4
727,312,3
760,28,3
379,527,3
213,187,4
286,483,5
214,483,4
49,433,5
174,690,4
507,73,3
243,137,3
286,327,2
393,927,5
405,633,4
524,100,5
607,212,3
85,215,4
308,186,4
682,1222,3
881,281,3
87,435,5
30,403,2
843,563,2
475,717,5
630,550,3
244,1428,4
342,813,1
334,783,3
450,847,4
270,262,3
606,966,5
416,338,3
232,921,4
592,479,4
705,15,3
551,316,5
783,260,4
200,508,4
189,105,2
44,636,4
436,118,5
807,177,4
378,294,2
648,1072,2
537,610,4
22,1001,1
943,1067,2
60,708,4
716,499,4
663,192,4
393,1258,3
9,518,3
12,399,3
457,179,4
31,321,4
85,880,3
567,188,5
484,929,3
407,402,2
253,282,4
361,517,5
455,462,3
279,1495,4
943,227,1
27,600,3
298,528,4
492,934,4
319,556,3
286,73,5
286,1105,5
916,143,3
202,297,3
497,56,4
42,1040,3
228,456,3
806,88,4
597,619,4
457,66,4
792,100,4
690,777,4
682,756,2
14,878,5
650,1627,3
589,333,5
90,303,4
201,582,5
591,1041,2
621,795,1
919,1119,3
38,311,3
269,509,4
59,421,5
898,751,3
429,1285,3
144,484,4
458,285,4
345,4,4
308,671,4
290,717,3
756,742,3
363,71,3
97,188,5
327,31,2
202,406,3
49,372,4
7,121,5
735,117,3
389,739,2
286,325,1
250,153,2
449,273,4
862,179,5
734,164,3
727,846,4
162,121,4
720,457,3
144,303,5
50,730,4
450,553,2
312,547,4
503,190,5
542,846,3
525,288,4
224,924,3
209,442,4
705,796,4
698,945,2
259,107,2
183,368,5
864,93,3
280,381,3
788,281,4
271,131,4
566,664,4
130,876,4
1,107,4
187,781,5
781,245,2
186,596,4
13,832,4
276,942,4
498,656,3
15,454,2
286,867,5
678,587,2
751,316,4
385,187,4
336,999,2
111,293,2
880,667,3
125,93,1
148,893,3
181,1048,2
64,630,5
151,434,5
305,33,3
198,229,3
222,426,1
39,763,4
303,1337,1
234,1397,4
274,1051,4
417,715,2
406,238,2
306,744,4
62,365,2
828,652,5
387,8,4
241,757,3
698,465,3
693,403,2
111,393,3
894,109,1
476,732,3
102,188,2
681,502,1
682,58,3
5,378,3
174,823,4
443,536,3
828,985,3
13,555,5
321,107,2
70,654,4
236,179,1
279,17,4
478,467,5
249,838,4
304,688,5
151,493,3
314,71,5
796,878,2
474,776,5
864,432,2
454,161,4
14,829,2
894,250,4
592,121,4
622,212,3
461,242,3
81,432,2
862,979,5
564,281,3
11,49,3
628,655,3
294,921,4
87,577,4
308,692,3
151,17,4
9,900,2
271,393,3
406,52,5
529,245,3
825,928,3
13,274,3
585,1018,2
554,133,4
246,550,3
586,159,4
174,640,5
711,995,4
756,96,4
330,99,4
541,66,4
567,582,3
648,104,1
32,742,3
117,255,2
628,518,5
196,334,4
13,918,3
528,238,3
50,942,5
880,1267,4
373,177,3
324,422,5
762,445,1
877,688,5
398,504,3
506,47,4
401,582,4
497,67,3
595,369,3
286,668,4
606,100,5
790,328,3
311,77,5
399,975,2
346,161,3
70,715,3
323,28,3
82,3,2
318,121,5
774,50,4
43,531,4
886,132,3
13,589,3
291,141,5
110,43,3
405,251,3
116,825,3
533,318,5
299,168,4
450,179,5
116,49,4
654,418,4
210,106,4
244,652,5
319,687,4
537,922,3
291,534,4
372,1212,4
58,632,3
416,143,5
833,385,3
303,948,2
678,578,3
916,930,2
293,546,1
